package,URI,label,comment,hasRootPattern,usesLoopback,usesParallel
package#Legal,domain#MP-JuPHS,JuPHS,Finds a host that is or runs on a physical host located in a space subject to a jurisdiction.,domain#R-JuPHS,FALSE,FALSE
package#Legal,domain#MP-JuSS,JuSS,Finds space subject to a jurisdiction which is the entrance to another space that has no jurisdiction.,domain#R-JuSS,FALSE,FALSE
package#LocalDeviceConnectivity,domain#MP-BPcGcBP,BPcGcBP,"Finds a Bluetooth device paired with two other devices, including the L1 subnets representing the bluetooth pairs.",domain#R-BPcGcBP,FALSE,FALSE
package#LocalDeviceConnectivity,domain#MP-HBImSG,HBImSG,"Finds a pair of hosts pairing via Bluetooth, and the spaces in which the pair operates.",domain#R-HBISG,FALSE,FALSE
package#LocalDeviceConnectivity,domain#MP-HBISG,HBISG,Finds a pair of hosts pairing via Bluetooth in a Space.,domain#R-HBISG,FALSE,FALSE
package#LocalDeviceConnectivity,domain#MP-HBTTHS-S,HBTTHS-S,Finds a Host in a Space that accepts pairing via Bluetooth with a TrivialHost that has no location.,domain#R-HBTTHS,FALSE,FALSE
package#LocalDeviceConnectivity,domain#MP-HL1H,HL1H,"Finds two hosts connected via a Bluetooth or USB pair, and the space in which this connection is established, the interface connecting with one of them, and optionally the manager of that host.",domain#R-HL1H,FALSE,FALSE
package#LocalDeviceConnectivity,domain#MP-HL1HS,HL1HS,"Finds two distinct hosts in a space connected via a Bluetooth or USB pair, the associated location access contexts, and optionally the manager of the local host.",domain#R-HL1HS,FALSE,FALSE
package#LocalDeviceConnectivity,domain#MP-HpBRH,HpBRH,Finds two Physical Hosts that are paired over Bluetooth.,domain#R-HpBRH,FALSE,FALSE
package#LocalDeviceConnectivity,domain#MP-HpURH,HpURH,Finds two Physical Hosts that are paired over USB.,domain#R-HpURH,FALSE,FALSE
package#LocalDeviceConnectivity,domain#MP-HuiHBTTH-Hu,HuiHBTTH-Hu,"Finds a TrivialHost with no manager, paired via Bluetooth with another host used by a Human.",domain#R-HuiHBTTH,FALSE,FALSE
package#LocalDeviceConnectivity,domain#MP-HuiHUSBTH-Hu,HuiHUSBTH-Hu,"Finds a TrivialHost with no manager, paired via USB with another host used by a Human.",domain#R-HuiHUSBTH,FALSE,FALSE
package#LocalDeviceConnectivity,domain#MP-HUISG,HUISG,"Finds a pair of hosts pairing via USB, and the space in which they are located.",domain#R-HUISG,FALSE,FALSE
package#LocalDeviceConnectivity,domain#MP-HumHBTTH-Hu,HumHBTTH-Hu,"Finds a TrivialHost with no manager, paired via Bluetooth with another host managed by a Human.",domain#R-HumHBTTH,FALSE,FALSE
package#LocalDeviceConnectivity,domain#MP-HumHUSBTH-Hu,HumHUSBTH-Hu,"Finds a TrivialHost with no manager, paired via USB with another host managed by a Human.",domain#R-HumHUSBTH,FALSE,FALSE
package#LocalDeviceConnectivity,domain#MP-HumTHS,HumTHS,Finds a Human managing a Trivial Host located in a space.,domain#R-HumTHS,FALSE,FALSE
package#LocalDeviceConnectivity,domain#MP-HUSBTHS-S,HUSBTHS-S,Finds a Host in a Space that accepts pairing via USB with a TrivialHost that has no location.,domain#R-HUSBTHS,FALSE,FALSE
package#LocalDeviceConnectivity,domain#MP-L1cGcL3,L1cGcL3,"Finds a physical host connected to an L2/L3 subnet with a pairing connection from a distinct host, all in the same space.",domain#R-L1cGcL3,FALSE,FALSE
package#LocalDeviceConnectivity,domain#MP-L1SSg2,L1SSg2,"Finds a gateway between two distinct layer 1 subnets (i.e. Bluetooth or USB connections), along with the forward and return path segments via the gateway.",domain#R-L1SSg2,FALSE,FALSE
package#LocalDeviceConnectivity,domain#MP-L1SSg2AC,L1SSg2AC,"Finds a gateway between two distinct layer 1 subnets (i.e. Bluetooth or USB connections), along with the forward and return path segments via the gateway, and a context in which the gateway is connected to both subnets.",domain#R-L1SSg2AC,FALSE,FALSE
package#LocalDeviceConnectivity,domain#MP-L3cGcL1,L3cGcL1,"Finds a physical host connected to an L2/L3 subnet with a pairing connection from a distinct host, all in the same space.",domain#R-L3cGcL1,FALSE,FALSE
package#LocalDeviceConnectivity,domain#MP-LTethSg2,LTethSg2,"Finds a gateway from a Host via a layer 1 subnet (i.e., Bluetooth or USB) connection and a tethered gateway to an IP subnet, along with the forward path segments via the gateway.",domain#R-LTethSg2,FALSE,FALSE
package#LocalDeviceConnectivity,domain#MP-LTethSg2AC,LTethSg2AC,"Finds a Host connected via a layer 1 subnet (i.e., Bluetooth or USB) connection and a tethered gateway to an IP subnet, plus the forward path segment via the gateway, and a context in which the gateway is connected to both subnets.",domain#R-LTethSg2AC,FALSE,FALSE
package#LocalDeviceConnectivity,domain#MP-UHDpP-S,UHDpP-S,"Finds Data stored on a USB Device paired with a USB Host which is running a process using the Data, and the Data is not also stored on the USB Host.",domain#R-UHDpP,FALSE,FALSE
package#LocalDeviceConnectivity,domain#MP-UHDrP-S,UHDrP-S,"Finds Data stored on a USB Device paired with a USB Host that does not also store the data, where the data is used by a Process running on a third distinct host.",domain#R-UHDrP,FALSE,FALSE
package#LocalDeviceConnectivity,domain#MP-UHDSrP,UHDSrP,"Finds Data stored on a USB Device paired with a USB Host running a service for the Data, where the data is used by a Process running on some other host that doesn't use any other process capable of providing the data.",domain#R-UHDSrP,FALSE,FALSE
package#LocalDeviceConnectivity,domain#MP-UHS,UHS,Finds a USB Host located in a Space.,domain#R-UHS,FALSE,FALSE
package#LocalDeviceConnectivity,domain#MP-UPc-rGrUP,UPc-rGrUP,"Finds a USB hub between a USB device and a USB host (it provides the USB Pair from the USB Host, but not to the USB device).",domain#R-UPcGrUP,FALSE,TRUE
package#LocalDeviceConnectivity,domain#MP-UPrGc-rUP,UPrGc-rUP,"Finds a USB hub between a USB host and a USB device (it provides the USB Pair from the USB Host, but not to the USB device).",domain#R-UPrGcUP,FALSE,TRUE
package#LocalDeviceConnectivity,domain#MP-USBD-S,USBD-S,Finds Data stored on a USB device where there is no local process serving the data or creating it from scratch.,domain#R-USBD,FALSE,FALSE
package#Network,domain#MP-AC,AC,Finds a solo AuthClient.,domain#R-AC,FALSE,FALSE
package#Network,domain#MP-AS,AS,Finds a solo authentication/authorisation service.,domain#R-AS,FALSE,FALSE
package#Network,domain#MP-C,C,Finds a Host that represents a virtual or physical cluster.,domain#R-C,FALSE,FALSE
package#Network,domain#MP-CcuS,CcuS,Finds a client accessing a service and controlling access to the same service (which should never happen).,domain#R-CcuS,FALSE,FALSE
package#Network,domain#MP-CH,CH,Finds a solo Fixed Console Host.,domain#R-CH,FALSE,FALSE
package#Network,domain#MP-CHS,CHS,"Finds a Console Host located in a Space, with associated access contexts and optionally an interactive user and system manager.",domain#R-CHS,FALSE,FALSE
package#Network,domain#MP-CHS-iP,CHS-iP,"Finds a Console Host located in a Space, with associated access contexts and optionally an interactive user and system manager, where the device is not a personal device.",domain#R-CHS,FALSE,FALSE
package#Network,domain#MP-CuSHS,CuSHS,"Finds a Host that is not a Cluster running both a Client and a Service used by the Client, in a Space.",domain#R-CuSHS,FALSE,FALSE
package#Network,domain#MP-DC,DC,Finds a solo Data Centre.,domain#R-DC,FALSE,FALSE
package#Network,domain#MP-DC-C,DC-C,Finds a Data Centre with no server cluster of its own.,domain#R-DC,FALSE,FALSE
package#Network,domain#MP-DCH,DCH,Finds a Physical Host resourced by a Data Centre.,domain#R-DCH,FALSE,FALSE
package#Network,domain#MP-DCLS,DCLS,"Finds a DataCentre connected to an Abstract Subnet, and a Router located in the DataCentre.",domain#R-DCLS,FALSE,FALSE
package#Network,domain#MP-DCpLS,DCpLS,Finds a DataCentre providing a LogicalSubnet.,domain#R-DCpLS,FALSE,FALSE
package#Network,domain#MP-DC-R,DC-R,Finds a Data Centre without its own Router.,domain#R-DC,FALSE,FALSE
package#Network,domain#MP-DCVHRS-H,DCVHRS-H,Finds a Host that is physically in a DataCentre and connected to a WiFi LAN that is not provided by any host.,domain#R-DCVHRS,FALSE,FALSE
package#Network,domain#MP-DCVHWS-H,DCVHWS-H,Finds a Host that is physically in a DataCentre and connected to a Wired LAN that is not provided by any host.,domain#R-DCVHWS,FALSE,FALSE
package#Network,domain#MP-DCWH-LS,DCWH-LS,"Finds a Data Centre with a router and wired network, in which is located another Fixed Host not connected to or providing any subnet.",domain#R-DCWH,FALSE,FALSE
package#Network,domain#MP-FcLSS,FcLSS,Finds a Logical Subnet to which is connected a Fixed Host (or a Virtual Host running on it) located in a Space.,domain#R-FcLSS,FALSE,TRUE
package#Network,domain#MP-FHmS,FHmS,"Finds a fixed physical host that has mutiple locations, along with those locations.",domain#R-FH+iM,FALSE,FALSE
package#Network,domain#MP-FpLSS,FpLSS,Finds a Logical Subnet which is provided by a Fixed Host (or a Virtual Host running on it) located in a Space.,domain#R-FpLSS,FALSE,FALSE
package#Network,domain#MP-GH,GH,Finds a General Host (i.e. a host that can run arbitrary processes).,domain#R-GH,FALSE,FALSE
package#Network,domain#MP-H,H,"Finds a solo Host, with optionally its manager(s) and interactive user(s).",domain#R-H,FALSE,FALSE
package#Network,domain#MP-HAC,HAC,"Finds a Host in a Space with the associated access context, with optionally its manager, and all related access contexts.",domain#R-HAC,FALSE,FALSE
package#Network,domain#MP-HACPmAC,HACPmAC,"Finds a process running on a host in a space and the host location access context, with all related process location and network access contexts.",domain#R-HACP,FALSE,FALSE
package#Network,domain#MP-HACPmNC,HACPmNC,"Finds a process running on a host in a space and the host location access context, with all related process network access contexts.",domain#R-HACP,FALSE,FALSE
package#Network,domain#MP-HCHLSS,HCHLSS,Finds a Host location access context and the related host and space and one related subnet.,domain#R-HCHLSS,FALSE,FALSE
package#Network,domain#MP-Hc-pN-hP,Hc-pN-hP,"Finds a Host connected to but not providing an Abstract Subnet, which controlled by a Process not running on the Host.",domain#R-HNP,FALSE,TRUE
package#Network,domain#MP-HcWHS,HcWHS,"Finds a WiFiLAN hotspot and its local implementation in a Space, and a host connected to the hotspot in that space.",domain#R-HcWHS,FALSE,FALSE
package#Network,domain#MP-HHu2d,HHu2d,Finds a host with two distinct interactive users.,domain#R-HHu2,FALSE,FALSE
package#Network,domain#MP-H-iR-iMCHIUS,H-iR-iMCHIUS,Finds a Host that is not a Router or a Mobile Console Host in a Public Space connected to the Internet.,domain#R-HIUS,FALSE,FALSE
package#Network,domain#MP-HL23S,HL23S,"Finds a host connected to an L2 or L3 subnet, and an associated network access context, plus optionally the host manager.",domain#R-HL23S,FALSE,FALSE
package#Network,domain#MP-HLnSP-hCLI,HLnSP-hCLI,Finds a Login Service and a Process used by it on the same Host that does not have a CLI.,domain#R-HLnSP,FALSE,FALSE
package#Network,domain#MP-HLS,HLS,Finds a Host connected to a non-abstract LogicalSubnet.,domain#R-HLS,FALSE,FALSE
package#Network,domain#MP-Hm2dHu,Hm2dHu,Finds a host and two distinct humans that manage the host.,domain#R-Hm2Hu,FALSE,FALSE
package#Network,domain#MP-HmAC,HmAC,"Finds a solo Host plus all location access contexts, and optionally the host manager and interactive user.",domain#R-H,FALSE,FALSE
package#Network,domain#MP-HmACPAC,HmACPAC,"Finds a process running on a host in a space and an associated process location access context, plus related host access contexts and optionally the host manager and process user.",domain#R-HPAC,FALSE,FALSE
package#Network,domain#MP-HmNCPAC,HmNCPAC,"Finds a process running on a host in a space and an associated process location access context, plus related process network access contexts.",domain#R-HPAC,FALSE,FALSE
package#Network,domain#MP-HP,HP,"Finds a Process and its Host, and optionally the host manager and the interactive user of the process.",domain#R-HP,FALSE,FALSE
package#Network,domain#MP-HPAC,HPAC,"Finds a non-trivial Process running on a Host in a Space and the associated process access context, plus optionally the host manager, the interactive process user, and all related access contexts.",domain#R-HPAC,FALSE,FALSE
package#Network,domain#MP-HPHLS-S,HPHLS-S,"Finds a logical subnet to which is connected a host that directly is or indirectly has a physical host, but the subnet is not accessible from any space where the host can be located. Note that there must be at least one host location, so this threat should not detect inferred routers implementing abstract subnets.",domain#R-HPHLS,FALSE,FALSE
package#Network,domain#MP-HP-iT,HP-iT,"Finds a non-trivial Process and its Host, and optionally the host manager and the interactive user of the process.",domain#R-HP,FALSE,FALSE
package#Network,domain#MP-HPmAC,HPmAC,"Finds a Process and its Host with associated access contexts, and optionally the host manager and the interactive user of the process.",domain#R-HP,FALSE,FALSE
